WFP_ISO3,region_name,adm0_id,adm0_name,adm1_id,adm1_name,adm2_id,adm2_name,mkt_id,mkt_name,mkt_lat,mkt_lng
LKA,RBB,231,Sri Lanka,2739,North Western,0,,1918,Puttalm,7.934100151,80.97080231
LKA,RBB,231,Sri Lanka,2740,Northern,25839,Jaffna,362,Jaffna,9.6567,80.0137
LKA,RBB,231,Sri Lanka,2740,Northern,25840,Kilinochchi,363,Kilinochchi,9.3961,80.3982
LKA,RBB,231,Sri Lanka,2740,Northern,25841,Mannar,364,Mannar,8.983333,79.9
LKA,RBB,231,Sri Lanka,2740,Northern,25842,Mullattivu,365,Mulaitivu,9.268,80.815
LKA,RBB,231,Sri Lanka,2740,Northern,25843,Vavuniya,367,Vavuniya,8.75,80.5
LKA,RBB,231,Sri Lanka,2741,Sabaragamuwa,0,,1919,Rathnapura,6.716800213,80.33509827
LKA,RBB,231,Sri Lanka,2742,Southern,0,,1910,Galle,6.037199974,80.22450256
LKA,RBB,231,Sri Lanka,2742,Southern,0,,1908,Hambantota,6.141300201,81.08159637
LKA,RBB,231,Sri Lanka,2742,Southern,0,,1916,Matara,5.952000141,80.51570129
LKA,RBB,231,Sri Lanka,2743,Uva,0,,1907,Badulla,6.988800049,81.04149628
LKA,RBB,231,Sri Lanka,2743,Uva,25850,Moneragala,1889,Monaragala,6.87469,81.23173
LKA,RBB,231,Sri Lanka,2744,Western,25851,Colombo,368,Colombo City,6.931944,79.847778
LKA,RBB,231,Sri Lanka,2744,Western,0,,1909,Gampaha,7.081500053,79.97720337
LKA,RBB,231,Sri Lanka,2744,Western,0,,1911,Kalutara,6.58739996,79.959198
TLS,RBB,242,Timor-Leste,2959,Baucau,27328,Baucau,1360,Baucau,-8.471111,126.458333
TLS,RBB,242,Timor-Leste,2959,Baucau,27330,Laga,1365,Laga,-8.472222,126.596944
TLS,RBB,242,Timor-Leste,2959,Baucau,27333,Venilale,1369,Venilale,-8.643056,126.378333
TLS,RBB,242,Timor-Leste,2960,Bobonaro,27335,Balibo,1358,Balibo,-8.968889,125.040556
TLS,RBB,242,Timor-Leste,2960,Bobonaro,27337,Cailaco,1362,Cailaco,-8.9,125.283333
TLS,RBB,242,Timor-Leste,2960,Bobonaro,27339,Maliana,1366,Maliana,-8.991667,125.219722
TLS,RBB,242,Timor-Leste,2962,Dili,27351,Vera Cruz,1361,Becora,-8.558611,125.573611
TLS,RBB,242,Timor-Leste,2962,Dili,27351,Vera Cruz,1363,Comoro,-8.558611,125.573611
TLS,RBB,242,Timor-Leste,2962,Dili,27351,Vera Cruz,1364,Hali-Laren,-8.558611,125.573611
TLS,RBB,242,Timor-Leste,2968,Oecussi,27378,#Pante Makasar B,1359,Baqui,-9.283333,124.351111
TLS,RBB,242,Timor-Leste,2968,Oecussi,27377,Pante Macasar,1367,Numbey,-9.208611,124.352222
TLS,RBB,242,Timor-Leste,2968,Oecussi,27376,Oesilo,1368,Pune,-9.369444,124.317222
RUS,RBC,4,Algeria,2553,,39001,,1796,Samara,27.49230957,-7.828404903
DZA,RBC,4,Algeria,344,Alger,37759,Hydra,1794,Algiers,36.752887,3.042048
DZA,RBC,4,Algeria,383,Tindouf,0,,1902,Auserd,27.63100052,-7.875999928
DZA,RBC,4,Algeria,383,Tindouf,0,,1903,Layoun,27.73999977,-8.013999939
DZA,RBC,4,Algeria,383,Tindouf,39001,Tindouf,1795,Tindouf,27.6761012,-8.1276526
DZA,RBC,4,Algeria,388,Tlemcen,39140,Djebala,1797,Dakhla,26.82744789,-6.86994791
ARM,RBC,13,Armenia,454,Ararat,4895,Artashat,1886,Artashat,39.961399,44.544498
ARM,RBC,13,Armenia,458,Lori,4911,Spitak,1787,Armavir,40.91458,44.1536016
ARM,RBC,13,Armenia,458,Lori,4914,Vakhkadzor,643,Vanadzor,40.8127778,44.4883333
ARM,RBC,13,Armenia,461,Syunik,4928,Kafan,1595,Kapan,39.2011111,46.415
ARM,RBC,13,Armenia,462,Tavush,4934,Shamshadinskiy (Berd),644,Berd,40.880833,45.391667
ARM,RBC,13,Armenia,462,Tavush,0,,642,Gavar,40.35889053,45.12666702
ARM,RBC,13,Armenia,463,Vayots Dzor,4935,Azizbekov (Vayk),1594,Yeghegnadzor,39.76,45.33
ARM,RBC,13,Armenia,464,Yerevan,4936,Yerevan,641,Yerevan,40.181111,44.513611
GEO,RBC,92,Georgia,1307,Tbilisi,16525,Tbilissi,301,Tbilisi,41.7151377,44.827096
IRN,RBC,117,Iran  (Islamic Republic of),1560,Tehran,41130,Tehran,1652,Tehran Market,35.72,51.4
IRQ,RBC,118,Iraq,1564,Anbar,36759,Ramadi,1464,Alanbar,33.416312,43.302097
IRQ,RBC,118,Iraq,1571,Babil,36778,Al-Musayab,1495,Babylon,32.483182,44.43738
IRQ,RBC,118,Iraq,1572,Baghdad,36785,Al Resafa,1493,Baghdad,33.3386111,44.3938889
IRQ,RBC,118,Iraq,1565,Basrah,36791,Basrah,1496,Basra,30.534884,47.788846
IRQ,RBC,118,Iraq,1574,Dahuk,36795,Dahuk,1492,Dohuk,36.869498,42.993982
IRQ,RBC,118,Iraq,1575,Diyala,36803,Al-Muqdadiya,1465,Dyala,33.747668,44.639447
IRQ,RBC,118,Iraq,1569,Erbil,0,,1474,Erbil,36.192573,44.01062
IRQ,RBC,118,Iraq,1576,Kerbala,36806,Kerbala,1469,Karbala,32.61144,44.008472
IRQ,RBC,118,Iraq,1570,Kirkuk,0,,1513,Kerkuk,35.468056,44.392222
IRQ,RBC,118,Iraq,1577,Missan,36810,Amara,1468,Missan,31.83222,47.156131
IRQ,RBC,118,Iraq,1566,Muthanna,36816,Al-Samawa,1471,Al-Muthana,31.313856,45.287104
IRQ,RBC,118,Iraq,1568,Najaf,36819,Najaf,1470,Najaf,32.00048,44.330839
IRQ,RBC,118,Iraq,1578,Ninewa,36823,Mosul,1475,Mosul,36.335,43.1188889
IRQ,RBC,118,Iraq,1567,Qadissiya,36829,Diwaniya,1472,Qadisyia,31.987723,44.930177
IRQ,RBC,118,Iraq,1567,Qadissiya,36829,Diwaniya,1467,Wasit,32.383333,45.225
IRQ,RBC,118,Iraq,1579,Salah al-Din,36838,Tikrit,1466,Salhdin,34.597186,43.685675
IRQ,RBC,118,Iraq,1580,Sulaymaniyah,36765,Sulaymaniya,1494,Sulaimania,35.561127,45.437487
IRQ,RBC,118,Iraq,1573,Thi-Qar,36844,Nassriya,1473,Thi Qar,31.048263,46.271753
KGZ,RBC,138,Kyrgyzstan,1746,Batken,18592,Batken,680,Batken,40.05,70.833333
KGZ,RBC,138,Kyrgyzstan,1746,Batken,0,,681,Karabak,,
KGZ,RBC,138,Kyrgyzstan,1746,Batken,18592,Batken,1481,Samarkandek,,
KGZ,RBC,138,Kyrgyzstan,1747,Chuy,18595,Alamudun,671,Bishkek,42.873056,74.600278
KGZ,RBC,138,Kyrgyzstan,1747,Chuy,18598,Kemin,1477,Bystrovka,42.785278,75.691111
KGZ,RBC,138,Kyrgyzstan,1747,Chuy,18597,Jayyl,1890,Kara-Balta,42.8212455,73.8536683
KGZ,RBC,138,Kyrgyzstan,1747,Chuy,18598,Kemin,1425,Kemin,42.7852778,75.6911111
KGZ,RBC,138,Kyrgyzstan,1747,Chuy,18596,Chuy,1891,Tokmok,42.822377,75.3178952
KGZ,RBC,138,Kyrgyzstan,1748,Jalal-Abad,18605,Bazar-Korgon,1422,Arslanbob,41.305988,72.965729
KGZ,RBC,138,Kyrgyzstan,1748,Jalal-Abad,18605,Bazar-Korgon,1423,Bazar-Korgon,41.0285386,72.7392711
KGZ,RBC,138,Kyrgyzstan,1748,Jalal-Abad,18608,Suzak,1424,Jalal-Abad,40.933333,73
KGZ,RBC,138,Kyrgyzstan,1748,Jalal-Abad,18610,Toktogul,677,Kyzyl-Tuu,41.616667,73.333333
KGZ,RBC,138,Kyrgyzstan,1748,Jalal-Abad,18608,Suzak,676,Suzak,40.9,72.9
KGZ,RBC,138,Kyrgyzstan,1749,Naryn,18612,At-Bashy,1476,At-Bashi,41.168098,75.805061
KGZ,RBC,138,Kyrgyzstan,1749,Naryn,0,,674,Dobolu,,
KGZ,RBC,138,Kyrgyzstan,1749,Naryn,18615,Naryn,673,Naryn,41.43,76
KGZ,RBC,138,Kyrgyzstan,1749,Naryn,18615,Naryn,1479,Orto-Nura,41.453611,76.216111
KGZ,RBC,138,Kyrgyzstan,1750,Osh,18620,Kara-Suu,682,Karasuu,40.7,72.866667
KGZ,RBC,138,Kyrgyzstan,1750,Osh,18621,Nookat,1427,Nookat,40.2671632,72.6269437
KGZ,RBC,138,Kyrgyzstan,1750,Osh,18620,Kara-Suu,672,Osh,40.529444,72.79
KGZ,RBC,138,Kyrgyzstan,1750,Osh,18619,Kara-Kulja,683,Sary-Kamysh,40.6110382,73.5402716
KGZ,RBC,138,Kyrgyzstan,1751,Talas,18624,Kara-Buura,1426,Kok-Say,42.5,71.116667
KGZ,RBC,138,Kyrgyzstan,1751,Talas,18624,Kara-Buura,678,Kyzyl-Adyr,42.629444,71.590556
KGZ,RBC,138,Kyrgyzstan,1751,Talas,18625,Manas,679,Pokrovka,42.75,71.6
KGZ,RBC,138,Kyrgyzstan,1751,Talas,18626,Talas,1480,Talas,42.5222222,72.2419444
KGZ,RBC,138,Kyrgyzstan,1752,Ysyk-Kol,18627,Ak-Suu,1478,Kaiyrma-Aryk,42.5256445,78.6611488
KGZ,RBC,138,Kyrgyzstan,1752,Ysyk-Kol,0,,1900,Karakol,42.48022461,78.39595032
KGZ,RBC,138,Kyrgyzstan,1752,Ysyk-Kol,18627,Ak-Suu,675,Teplokluchenka,42.5,78.5
LBN,RBC,141,Lebanon,1798,Beirut,18796,Beirut,1689,Beirut,33.8886289,35.4954794
LBN,RBC,141,Lebanon,1798,Beirut,18796,Beirut,1698,Keserwan,33.8919306,35.5330714
LBN,RBC,141,Lebanon,1797,Bekaa,18791,Baalbek,1687,Baalbeck,34.0046889,36.21104
LBN,RBC,141,Lebanon,1797,Bekaa,18793,Hermel,1695,Hermel,34.3970517,36.3871708
LBN,RBC,141,Lebanon,1797,Bekaa,18794,Rachiaya,1703,Rashaya,33.5346522,35.8716137
LBN,RBC,141,Lebanon,1797,Bekaa,18792,West Bekaa,1707,West Beqaa,33.6294745,35.7625241
LBN,RBC,141,Lebanon,1797,Bekaa,18795,Zahle,1708,Zahle,33.8462558,35.9019519
LBN,RBC,141,Lebanon,1801,Mount Lebanon,18807,Aley,1685,Aley,33.810054,35.5973754
LBN,RBC,141,Lebanon,1801,Mount Lebanon,18808,Baabda,1686,Baabda,33.8337971,35.544145
LBN,RBC,141,Lebanon,1801,Mount Lebanon,18809,Chouf,1692,Chouf,33.6483159,35.5876697
LBN,RBC,141,Lebanon,1801,Mount Lebanon,18812,El Metn,1693,El Metn,33.9168612,35.7188463
LBN,RBC,141,Lebanon,1801,Mount Lebanon,18810,Jubail,1696,Jbeil,34.1230022,35.6519282
LBN,RBC,141,Lebanon,1802,Nabatiye,18814,Bint Jubail,1690,Bint Jbeil,33.1172473,35.4288797
LBN,RBC,141,Lebanon,1802,Nabatiye,18813,Hasbaiya,1694,Hasbaya,33.3979078,35.68515
LBN,RBC,141,Lebanon,1802,Nabatiye,18815,Marjaayoun,1700,Marjayoun,33.3579247,35.5931397
LBN,RBC,141,Lebanon,1802,Nabatiye,18816,Nabatiye,1702,Nabatiyeh,33.3771694,35.4838294
LBN,RBC,141,Lebanon,1799,North,18797,Akkar,1684,Akkar,34.5328763,36.1328132
LBN,RBC,141,Lebanon,1799,North,18798,Batroun,1688,Batroun,34.2498321,35.6642904
LBN,RBC,141,Lebanon,1799,North,18802,Tripoli,1691,Bechare,34.4270714,35.8332042
LBN,RBC,141,Lebanon,1799,North,18800,Koura,1699,Koura,34.3148851,35.8061779
LBN,RBC,141,Lebanon,1799,North,18801,Minieh-Danieh,1701,Minieh-Dannieh,34.3813801,36.0675952
LBN,RBC,141,Lebanon,1799,North,18802,Tripoli,1705,Tripoli,34.4380941,35.8308371
LBN,RBC,141,Lebanon,1799,North,18803,Zgharta,1709,Zgharta,34.3963159,35.8958445
LBN,RBC,141,Lebanon,1800,South,18804,Jezzine,1697,Jezzine,33.5408371,35.5862413
LBN,RBC,141,Lebanon,1800,South,18805,Saida,1704,Saida,33.5626094,35.3687268
LBN,RBC,141,Lebanon,1800,South,18806,Sour,1706,Sour,33.2721571,35.203278
PSE,RBC,999,State of Palestine,91,Gaza Strip,0,,976,Gaza Strip,31.952162,35.233154
PSE,RBC,999,State of Palestine,267,West Bank,0,,975,West Bank,31.9465703,35.3027226
SDN,RBC,40764,Sudan,2767,#West Kordofan,37146,#As Salam,1823,El Fula,11.7315405,28.3578828
SDN,RBC,40764,Sudan,2749,Blue Nile,37037,Ad Damazin,1026,Damazin,11.7891,34.3592
SDN,RBC,40764,Sudan,2752,Kassala,37060,Kassala,1031,Kassala,15.457,36.4001
SDN,RBC,40764,Sudan,2757,Northern Darfur,37080,Al Fasher,1025,Al Fashir,13.633333,25.35
SDN,RBC,40764,Sudan,2756,Northern Kordofan,37087,Sheikan,1029,El Obeid,13.18831,30.21858
SDN,RBC,40764,Sudan,40772,Red Sea,37095,Port Sudan,1034,Port Sudan,19.615833,37.216389
SDN,RBC,40764,Sudan,2764,Southern Darfur,37102,Al Deain,1027,Eddein,11.433333,26.15
SDN,RBC,40764,Sudan,2764,Southern Darfur,37106,Nyala,1033,Nyala,12.05,24.883333
SDN,RBC,40764,Sudan,2763,Southern Kordofan,37112,Kadugli,1030,Kadugli,11.016667,29.716667
SDN,RBC,40764,Sudan,2769,Western Darfur,37134,Al Geneina,1028,El Geneina,13.45,22.45
SDN,RBC,40764,Sudan,2769,Western Darfur,37140,Zallingi,1824,Zalingi,12.89999962,23.47999954
SDN,RBC,40764,Sudan,2770,White Nile,37153,Kosti,1032,Kosti,13.166667,32.666667
SYR,RBC,238,Syrian Arab Republic,2833,Al_Qunaytirah,26312,Al_Qunaytirah,1554,Khan Arnabeh,33.184245,35.890639
SYR,RBC,238,Syrian Arab Republic,2833,Al_Qunaytirah,26312,Al_Qunaytirah,1557,Rafeed,32.9558879,35.901947
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,26316,Al_Bab,1144,Al-Bab,36.3725,37.517778
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,0,,1546,Al-Cha'ar,36.2069889,37.1814778
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,26319,Jebel_Saman,1142,Aleppo,36.202778,37.158611
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,0,,1926,A�zaz,36.58589935,37.04565048
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,26320,Menbij,1143,Manbej,36.526667,37.956389
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,0,,1545,Moghambo,36.2195222,37.1253
SYR,RBC,238,Syrian Arab Republic,2834,Aleppo,0,,1925,Zahraa,36.36174011,37.00904083
SYR,RBC,238,Syrian Arab Republic,2835,As_Suweida,26323,Shahba,1556,Shahba,32.852329,36.64077
SYR,RBC,238,Syrian Arab Republic,2835,As_Suweida,26321,As_Suwayda,1559,Sweida,32.7,36.566667
SYR,RBC,238,Syrian Arab Republic,2836,City-Damascus,26324,City_Damascus,1563,Damascus,33.5,36.3
SYR,RBC,238,Syrian Arab Republic,2836,City-Damascus,26324,City_Damascus,1112,Sheikh Sa'ad,33.5,36.3
SYR,RBC,238,Syrian Arab Republic,2836,City-Damascus,26324,City_Damascus,1558,Shrebishat,33.50694,36.29672
SYR,RBC,238,Syrian Arab Republic,2836,City-Damascus,26324,City_Damascus,1113,Zablatani,33.5,36.3
SYR,RBC,238,Syrian Arab Republic,2837,Damascus,26328,At_Tall,1549,Al-Tall,33.597669,36.300343
SYR,RBC,238,Syrian Arab Republic,2837,Damascus,26331,Darayya,1116,Hajar Aswad,33.463539,36.304439
SYR,RBC,238,Syrian Arab Republic,2837,Damascus,26325,Al_Ghutta,1354,Jaramana,33.483333,36.35
SYR,RBC,238,Syrian Arab Republic,2837,Damascus,26332,Darayya/Center,1115,Qudsayya,33.55,36.216667
SYR,RBC,238,Syrian Arab Republic,2838,Daraa,26337,Dara,1118,Daraa,32.621694,36.108648
SYR,RBC,238,Syrian Arab Republic,2838,Daraa,26337,Dara,1555,Mzereb,32.708787,36.025951
SYR,RBC,238,Syrian Arab Republic,2839,Deir Ezzor,26340,Al_Mayadin,1548,Almayadin,35.016667,40.45
SYR,RBC,238,Syrian Arab Republic,2839,Deir Ezzor,26341,Dayr_Az_Zor,1121,Deir Ezzor,35.33567,40.153831
SYR,RBC,238,Syrian Arab Republic,2843,Edlib,26365,Idleb,1550,Benech,35.9581556,36.7118972
SYR,RBC,238,Syrian Arab Republic,2843,Edlib,26365,Idleb,1547,Edlib,35.930956,36.633146
SYR,RBC,238,Syrian Arab Republic,2840,Hama,26345,Hama,1136,Hama,35.133333,36.75
SYR,RBC,238,Syrian Arab Republic,2840,Hama,26346,Masyaf,1137,Mesiaf,35.05916,36.342086
SYR,RBC,238,Syrian Arab Republic,2841,Hassakeh,26351,Hassakeh,1124,Hassakeh,36.481685,40.75619
SYR,RBC,238,Syrian Arab Republic,2841,Hassakeh,26353,Quamishli,1552,Kamishly,37.05,41.216667
SYR,RBC,238,Syrian Arab Republic,2841,Hassakeh,26353,Quamishli,1125,Qamishly,37.052361,41.241371
SYR,RBC,238,Syrian Arab Republic,2842,Homs,0,,1931,Al-Houla,,
SYR,RBC,238,Syrian Arab Republic,2842,Homs,0,,1927,Al-Rastan,34.91684341,36.73332214
SYR,RBC,238,Syrian Arab Republic,2842,Homs,0,,1930,Al-Waer,,
SYR,RBC,238,Syrian Arab Republic,2842,Homs,26358,Homs,1551,Ekrema,34.705772,36.716534
SYR,RBC,238,Syrian Arab Republic,2842,Homs,26358,Homs,1139,Homs,34.733333,36.716667
SYR,RBC,238,Syrian Arab Republic,2842,Homs,0,,1929,Inshaat,,
SYR,RBC,238,Syrian Arab Republic,2842,Homs,0,,1924,Jandar,34.49211884,36.77795029
SYR,RBC,238,Syrian Arab Republic,2842,Homs,26358,Homs,1897,Rur_Qaretien,34.230368,37.238983
SYR,RBC,238,Syrian Arab Republic,2842,Homs,0,,1928,Talbiseh,34.84375,36.73012161
SYR,RBC,238,Syrian Arab Republic,2844,Lattakia,26366,Al_Hafa,1135,Hiffeh,35.5833333,36.0333333
SYR,RBC,238,Syrian Arab Republic,2844,Lattakia,26368,Jablah,1134,Jableh,35.35,35.916667
SYR,RBC,238,Syrian Arab Republic,2844,Lattakia,26369,Lattakia,1133,Lattakia,35.516667,35.783333
SYR,RBC,238,Syrian Arab Republic,2845,Raqqa,26371,Raqqa,1127,Raqqa,35.95,39.016667
SYR,RBC,238,Syrian Arab Republic,2845,Raqqa,26373,Tell_Abiad,1129,Tal Abyad,36.696897,38.956447
SYR,RBC,238,Syrian Arab Republic,2846,Tartous,26374,Banyas,1131,Banias,35.183333,35.95
SYR,RBC,238,Syrian Arab Republic,2846,Tartous,26376,Safita,1553,Mashta Al Helou,34.87588,36.257265
SYR,RBC,238,Syrian Arab Republic,2846,Tartous,26376,Safita,1132,Safita,34.816667,36.116667
SYR,RBC,238,Syrian Arab Republic,2846,Tartous,26378,Tartous,1130,Tartous,34.883333,35.883333
TJK,RBC,239,Tajikistan,2847,Badakhshoni Kuhi,37580,Shugnanskiy,304,Khorog,37.491667,71.555833
TJK,RBC,239,Tajikistan,2850,Districts of Republican Subordination (DRS),37630,Varzob,302,Dushanbe,38.646111,68.769167
TJK,RBC,239,Tajikistan,2850,Districts of Republican Subordination (DRS),37619,Garmskiy,303,Gharm,39.024167,70.379444
TJK,RBC,239,Tajikistan,2848,Khatlon,37583,Bokhtar,306,Kurgan-Tyube,37.836389,68.780278
TJK,RBC,239,Tajikistan,2849,Sughd,37606,Hojenskiy,305,Khujand,40.28,69.631667
UKR,RBC,254,Ukraine,3148,Cherkas'ka,0,,1858,Cherkasy,49.444433,32.059767
UKR,RBC,254,Ukraine,3149,Chernihivs'ka,0,,1859,Chernihiv,51.4982,31.28935
UKR,RBC,254,Ukraine,3150,Chernivets'ka,0,,1860,Chernivtsi,48.2920787,25.9358367
UKR,RBC,254,Ukraine,3151,Dnipropetrovs'ka,0,,1861,Dnipropetrovsk,48.464717,35.046183
UKR,RBC,254,Ukraine,3152,Donets'ka,0,,1862,Donetska,48.015883,37.80285
UKR,RBC,254,Ukraine,3153,Ivano-frankivs'ka,0,,1863,Ivano-Frankivsk,48.922633,24.711117
UKR,RBC,254,Ukraine,3154,Kharkivs'ka,0,,1864,Kharkivka,49.9935,36.230383
UKR,RBC,254,Ukraine,3155,Khersons'ka,0,,1865,Herson,46.635417,32.616867
UKR,RBC,254,Ukraine,3156,Khmel'nyts'ka,0,,1866,Khmelnytsky,49.422983,26.987133
UKR,RBC,254,Ukraine,3157,Kirovohrads'ka,0,,1867,Kirovograd,48.507933,32.262317
UKR,RBC,254,Ukraine,3158,Krym,0,,1883,Crimea,44.952117,34.102417
UKR,RBC,254,Ukraine,3158,Krym,0,,1868,m. Sevastopol,44.61665,33.525367
UKR,RBC,254,Ukraine,3159,Kyyivs'ka,0,,1884,Kiev,50.4501,30.5234
UKR,RBC,254,Ukraine,3159,Kyyivs'ka,0,,1869,m. Kyiv,50.4501,30.5234
UKR,RBC,254,Ukraine,3160,L'vivs'ka,0,,1871,Lviv,49.839683,24.029717
UKR,RBC,254,Ukraine,3161,Luhans'ka,0,,1870,Luhanska,48.574041,39.307815
UKR,RBC,254,Ukraine,3162,Mykolayivs'ka,0,,1872,Mykolaiv,46.975033,31.994583
UKR,RBC,254,Ukraine,3163,Odes'ka,0,,1873,Odessa,46.482526,30.7233095
UKR,RBC,254,Ukraine,3164,Poltavs'ka,0,,1874,Poltava,49.588267,34.551417
UKR,RBC,254,Ukraine,3165,Rivnens'ka,0,,1875,Rivne,50.6199,26.251617
UKR,RBC,254,Ukraine,3166,Sums'ka,0,,1876,Sums,50.9077,34.7981
UKR,RBC,254,Ukraine,3167,Ternopil's'ka,0,,1877,Ternopil,49.553517,25.594767
UKR,RBC,254,Ukraine,3168,Vinnyts'ka,0,,1878,Vinnitsa,49.233083,28.468217
UKR,RBC,254,Ukraine,3169,Volyns'ka,0,,1879,Volyn,50.747233,25.325383
UKR,RBC,254,Ukraine,3170,Zakarpats'ka,0,,1880,Zakarpattya,48.6208,22.287883
UKR,RBC,254,Ukraine,3171,Zaporiz'ka,0,,1881,Zaporizhia,47.8388,35.139567
UKR,RBC,254,Ukraine,3172,Zhytomyrs'ka,0,,1882,Zhytomyr,50.25465,28.658667
YEM,RBC,269,Yemen,144969,$Amanat Al Asimah,144985,$Old City,197,Sana'a City,15.354722,44.206667
YEM,RBC,269,Yemen,3409,Aden,145022,$Al Mualla,192,Aden City,12.7854969,45.0186548
YEM,RBC,269,Yemen,3409,Aden,145016,,198,Soqatra (Hudaibo),12.65,54.033333
YEM,RBC,269,Yemen,3411,Al Hudaydah,145007,$Al Hali,195,Al Hudaydah City (Hodieda),14.797812,42.954516
YEM,RBC,269,Yemen,3415,Amran,32790,Amran,193,Amran City,15.659398,43.943852
YEM,RBC,269,Yemen,3418,Hajjah,32863,Haradh,194,Haradh Town,16.406211,43.055868
YEM,RBC,269,Yemen,3422,Sa'ada,145018,$Sa'adah,196,Sa'ada City,16.943724,43.765864
YEM,RBC,269,Yemen,3425,Taizz,144993,$Al Qahirah,199,Taizz City,13.58,44.02
BEN,RBD,29,Benin,609,Alibori,5861,Banikoara,1749,Banikoara,11.2934532,2.435696
BEN,RBD,29,Benin,609,Alibori,5865,Malanville,1044,Malanville (CBM),11.86,3.38
BEN,RBD,29,Benin,610,Atakora,5868,Kerou,1755,Kerou,10.8323229,2.1106617
BEN,RBD,29,Benin,610,Atakora,5872,Natitingou,1757,Natitingou,10.2963526,1.3806902
BEN,RBD,29,Benin,610,Atakora,5874,Tanguieta,1756,Tanguieta,10.6227552,1.2650349
BEN,RBD,29,Benin,612,Borgou,5885,Kalale,1751,Kalale,10.2901302,3.3817264
BEN,RBD,29,Benin,612,Borgou,5886,Ndali,1753,N'Dali,9.8630387,2.7133005
BEN,RBD,29,Benin,612,Borgou,5887,Nikki,1752,Nikki,9.936763,3.2131232
BEN,RBD,29,Benin,612,Borgou,5888,Parakou,1754,Parakou,9.3466822,2.6090043
BEN,RBD,29,Benin,612,Borgou,5890,Sinende,1750,Sinende,10.3438309,2.3838304
BEN,RBD,29,Benin,613,Collines,5894,Glazoue,1760,Glazoue,7.9736782,2.2445791
BEN,RBD,29,Benin,613,Collines,5896,Savalou,1759,Savalou,7.9301365,1.9710284
BEN,RBD,29,Benin,614,Couffo,5898,Aplahoue,1766,Azove,6.9473986,1.7028015
BEN,RBD,29,Benin,615,Donga,5905,Djougou,1758,Djougou,9.7080916,1.6663523
BEN,RBD,29,Benin,616,Littoral,5908,Cotonou,124,Dantokpa,6.35,2.433333
BEN,RBD,29,Benin,617,Mono,5911,Come,1765,Come,6.4254214,1.9294681
BEN,RBD,29,Benin,618,Oueme,5922,Porto-novo,1764,Ouando,6.4980548,2.5900946
BEN,RBD,29,Benin,619,Plateau,5926,Ketou,1762,Ketou,7.3603376,2.6040436
BEN,RBD,29,Benin,619,Plateau,5927,Pobe,1763,Pobe,6.9832415,2.6636066
BEN,RBD,29,Benin,620,Zou,5931,Bohicon,1761,Bohicon,7.1797684,2.0714223
BFA,RBD,42,Burkina Faso,40276,Boucle Du Mouhoun,0,,1892,Dedougou,12.4503003,-3.4700327
BFA,RBD,42,Burkina Faso,40276,Boucle Du Mouhoun,12148,Sourou,141,Tougan,13.0725,-3.0694
BFA,RBD,42,Burkina Faso,40277,Cascades,12117,Comoe,129,Banfora,10.633333,-4.766667
BFA,RBD,42,Burkina Faso,40278,Centre,12123,Kadiogo,139,Sakaryare,12.3356,-15.111
BFA,RBD,42,Burkina Faso,40279,Centre-est,0,,1802,Pouytenga,12.2172,-0.4461
BFA,RBD,42,Burkina Faso,40279,Centre-est,12115,Boulgou,140,Tenkodogo,11.78,-0.369722
BFA,RBD,42,Burkina Faso,40280,Centre-nord,0,,1803,Kaya,13.091667,-1.084444
BFA,RBD,42,Burkina Faso,40280,Centre-nord,12111,Bam,137,Kongoussi,13.325833,-1.534722
BFA,RBD,42,Burkina Faso,40281,Centre-ouest,12116,Boulkiemde,138,Koudougou,12.25,-2.366667
BFA,RBD,42,Burkina Faso,40281,Centre-ouest,0,,1804,Leo,11.1,-2.1
BFA,RBD,42,Burkina Faso,40282,Centre-sud,0,,1805,Guelwongo,11.009444,-0.870833
BFA,RBD,42,Burkina Faso,40283,Est,12120,Gourma,134,Fada N'Gourma,12.062222,0.357778
BFA,RBD,42,Burkina Faso,40283,Est,12149,Tapoa,1042,Kantchari (CBM),12.47,1.51
BFA,RBD,42,Burkina Faso,40283,Est,12149,Tapoa,1043,Namouno (CBM),11.86,1.69
BFA,RBD,42,Burkina Faso,40284,Hauts-bassins,0,,1806,Nieneta,11.198001,-4.2887941
BFA,RBD,42,Burkina Faso,40285,Nord,12154,Zondoma,136,Gourcy,13.207756,-2.358932
BFA,RBD,42,Burkina Faso,40285,Nord,0,,1893,Ouahigouya,13.5668258,-2.4109908
BFA,RBD,42,Burkina Faso,40286,Plateau Central,12130,Kourweogo,130,Bousse,12.660556,-1.892222
BFA,RBD,42,Burkina Faso,40287,Sahel,12147,Soum,132,Djibo,14.101163,-1.627926
BFA,RBD,42,Burkina Faso,40287,Sahel,12145,Seno,133,Dori,13.361864,0.397528
BFA,RBD,42,Burkina Faso,40287,Sahel,12140,Oudalan,135,Gorom Gorom,14.442309,-0.235449
